time,speed,battery,rider_detected,rider_detected_pad1,rider_detected_pad2,speed_max,odometer,odometer_tire_revs,trip_amps,trip_amps_regen,speed_rpm,battery_voltage,battery_cells,current_amps,tilt_angle_pitch,tilt_angle_roll,controller_temp,motor_temp,charging,crash_state
2017-07-13T08:33:03-0700,0.0,0,,,,,,,,,,,-|-|-|-|-|-|3.58|-|-|-|-|-|-|-|-,,,,,,,false
2017-07-13T08:33:04-0700,0.0,91,,,,,,,,,,57.5,-|-|-|-|-|-|-|-|-|-|-|3.58|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,,,,,,false
2017-07-13T08:33:05-0700,0.0,91,,,,,,,0.26,,,57.5,3.58|-|-|-|-|-|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,,,,,,false
2017-07-13T08:33:06-0700,0.0,91,,,,,,,0.26,,,57.4,-|-|-|-|-|3.58|-|-|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,,,,,,false
2017-07-13T08:33:07-0700,0.0,91,,,,,,,0.26,,,57.4,-|-|-|-|-|-|-|-|-|-|3.58|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,,,,,,false
2017-07-13T08:33:08-0700,0.0,91,,,,,,,0.26,,,57.4,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.58,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,,,,,,false
2017-07-13T08:33:09-0700,0.0,91,,,,,,,0.26,,,57.4,-|-|-|3.58|-|-|-|-|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,,,,,,false
2017-07-13T08:33:10-0700,0.0,91,,,,,,,0.26,,,57.4,-|-|-|-|-|-|-|-|3.58|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,,,,,,false
2017-07-13T08:33:11-0700,0.0,91,,,,,,,0.28,,,57.4,-|-|-|-|-|-|-|-|-|-|-|-|-|3.58|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,,,,,,false
2017-07-13T08:33:12-0700,0.0,91,,,,,,,0.28,,,57.4,-|3.56|-|-|-|-|-|-|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,,,,,,false
2017-07-13T08:33:13-0700,0.0,91,,,,,,,0.28,,,57.4,-|-|-|-|-|-|3.58|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,,,,,,false
2017-07-13T08:33:14-0700,0.0,91,,,,,,,0.28,,,57.4,-|-|-|-|-|-|-|-|-|-|-|3.58|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,,,,,,false
2017-07-13T08:33:15-0700,0.0,91,,,,,,,0.28,,,57.4,3.58|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,,,,,,false
2017-07-13T08:33:16-0700,0.0,91,,,,,,,0.28,,,57.4,-|-|-|-|-|3.58|-|-|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,,,,,,false
2017-07-13T08:33:17-0700,0.0,91,,,,,,,0.3,,,57.4,-|-|-|-|-|-|-|-|-|3.58|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,,,,,,false
2017-07-13T08:33:18-0700,0.0,91,,,,,,,0.3,,,57.4,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.58,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2350,1729,,,,false
2017-07-13T08:33:19-0700,0.0,91,,,,,,,0.3,,,57.4,-|-|-|3.58|-|-|-|-|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2707,2034,,,,false
2017-07-13T08:33:20-0700,0.0,91,,,,,,,0.3,,,57.4,-|-|-|-|-|-|-|-|3.58|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2723,1632,,,,false
2017-07-13T08:33:21-0700,0.0,91,,,,,,,0.3,,,57.4,-|-|-|-|-|-|-|-|-|-|-|-|-|3.58|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2754,1695,,,,false
2017-07-13T08:33:22-0700,0.0,91,,,,,,,0.3,,,57.3,-|3.56|-|-|-|-|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2783,2425,,,,false
2017-07-13T08:33:23-0700,0.0,91,,,,,,,0.32,,,57.4,-|-|-|-|-|-|3.56|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2778,2303,,,,false
2017-07-13T08:33:24-0700,0.0,91,,,,,,,0.32,,,57.3,-|-|-|-|-|-|-|-|-|-|-|3.58|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2664,1840,,,,false
2017-07-13T08:33:25-0700,0.0,91,,,,,,,0.32,,,57.3,3.58|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2822,2158,,,,false
2017-07-13T08:33:26-0700,0.0,91,,,,,,,0.32,,,57.3,-|-|-|-|-|3.56|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2682,736,,,,false
2017-07-13T08:33:27-0700,0.0,91,,,,,,,0.32,,,57.3,-|-|-|-|-|-|-|-|-|3.56|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2723,979,,,,false
2017-07-13T08:33:28-0700,0.0,91,,,,,,,0.32,,,57.3,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.56,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2747,1681,,,,false
2017-07-13T08:33:29-0700,0.0,91,,,,,,,0.34,,,57.3,-|-|-|3.56|-|-|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2710,2714,,,,false
2017-07-13T08:33:30-0700,0.0,91,,,,,,,0.34,,,57.3,-|-|-|-|-|-|-|-|3.56|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2708,2261,,,,false
2017-07-13T08:33:31-0700,0.0,91,,,,,,,0.34,,,57.3,-|-|-|-|-|-|-|-|-|-|-|-|-|3.58|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2743,2798,,,,false
2017-07-13T08:33:32-0700,0.0,91,,,,,,,0.34,,,57.3,-|3.56|-|-|-|-|-|-|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2816,3395,,,,false
2017-07-13T08:33:33-0700,0.0,91,,,,,,,0.34,,,57.3,-|-|-|-|-|-|3.56|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2813,3532,,,,false
2017-07-13T08:33:34-0700,0.0,91,,,,,,,0.36,,,57.3,-|-|-|-|-|-|-|-|-|-|-|3.56|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2812,3546,,,,false
2017-07-13T08:33:35-0700,0.0,91,,,,,,,0.36,,,57.3,3.56|-|-|-|-|-|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2810,3549,,,,false
2017-07-13T08:33:36-0700,0.0,91,,,,,,,0.36,,,57.3,-|-|-|-|3.56|-|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2818,3552,,,,false
2017-07-13T08:33:37-0700,0.0,91,,,,,,,0.36,,,57.3,-|-|-|-|-|-|-|-|-|3.56|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2820,3551,,,,false
2017-07-13T08:33:38-0700,0.0,91,,,,,,,0.36,,,57.3,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.56,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2816,3556,,,,false
2017-07-13T08:33:39-0700,0.0,91,,,,,,,0.36,,,57.3,-|-|-|3.56|-|-|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2814,3552,,,,false
2017-07-13T08:33:40-0700,0.0,91,,,,,,,0.38,,,57.3,-|-|-|-|-|-|-|-|3.56|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2810,2899,,,,false
2017-07-13T08:33:41-0700,0.0,91,,,,,,,0.38,,,57.2,-|-|-|-|-|-|-|-|-|-|-|-|3.56|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2811,3247,,,,false
2017-07-13T08:33:42-0700,0.0,91,,,,,,,0.38,,,57.2,-|3.56|-|-|-|-|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2819,3440,,,,false
2017-07-13T08:33:43-0700,0.0,91,,,,,,,0.38,,,57.2,-|-|-|-|-|-|3.56|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2826,3015,,,,false
2017-07-13T08:33:44-0700,0.0,91,,,,,,,0.38,,,57.2,-|-|-|-|-|-|-|-|-|-|-|3.56|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2824,3442,,,,false
2017-07-13T08:33:45-0700,0.0,91,,,,,,,0.38,,,57.2,3.56|-|-|-|-|-|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2817,3419,,,,false
2017-07-13T08:33:46-0700,0.0,91,,,,,,,0.4,,,57.2,-|-|-|-|3.56|-|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2822,3043,,,,false
2017-07-13T08:33:47-0700,0.0,91,,,,,,,0.4,,,57.2,-|-|-|-|-|-|-|-|-|3.56|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2801,2897,,,,false
2017-07-13T08:33:48-0700,0.0,91,,,,,,,0.4,,,57.2,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.56,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2828,2234,,,,false
2017-07-13T08:33:49-0700,0.0,91,,,,,,,0.4,,,57.2,-|-|-|3.56|-|-|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2828,3035,,,,false
2017-07-13T08:33:50-0700,0.0,91,,,,,,,0.4,,,57.2,-|-|-|-|-|-|-|-|3.56|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2747,2683,,,,false
2017-07-13T08:33:51-0700,0.0,91,,,,,,,0.4,,,57.2,-|-|-|-|-|-|-|-|-|-|-|-|3.56|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2761,1469,,,,false
2017-07-13T08:33:52-0700,0.0,91,,,,,,,0.42,,,57.2,-|3.54|-|-|-|-|-|-|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2828,2955,,,,false
2017-07-13T08:33:53-0700,0.0,91,,,,,,,0.42,,,57.2,-|-|-|-|-|-|3.56|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2740,2306,,,,false
2017-07-13T08:33:54-0700,0.0,91,,,,,,,0.42,,,57.2,-|-|-|-|-|-|-|-|-|-|-|3.56|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2671,2952,,,,false
2017-07-13T08:33:55-0700,0.0,91,,,,,,,0.42,,,57.2,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2795,2615,,,,false
2017-07-13T08:33:56-0700,0.0,91,,,,,,,0.42,,,57.2,-|-|-|-|3.56|-|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2771,2076,,,,false
2017-07-13T08:33:57-0700,0.0,91,,,,,,,0.42,,,57.2,-|-|-|-|-|-|-|-|-|3.56|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2741,2876,78.80,69.80,,false
2017-07-13T08:33:58-0700,0.0,91,,,,,,,0.44,,,57.2,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.56,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2650,2803,78.80,69.80,,false
2017-07-13T08:33:59-0700,0.0,91,,,,,,,0.44,,,57.2,-|-|-|3.56|-|-|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2756,1782,78.80,69.80,,false
2017-07-13T08:34:00-0700,0.0,91,,,,,,,0.44,,,57.2,-|-|-|-|-|-|-|3.56|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2846,1130,78.80,69.80,,false
2017-07-13T08:34:01-0700,0.0,91,,,,,,,0.44,,,57.2,-|-|-|-|-|-|-|-|-|-|-|-|3.56|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2813,1402,78.80,69.80,,false
2017-07-13T08:34:03-0700,0.0,91,,,,,,,0.44,,,57.1,-|3.54|-|-|-|-|-|-|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2826,1721,78.80,69.80,,false
2017-07-13T08:34:04-0700,0.0,91,,,,,,,0.44,,,57.2,-|-|-|-|-|-|3.56|-|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2835,1475,78.80,69.80,,false
2017-07-13T08:34:05-0700,0.0,91,,,,,,,0.46,,,57.1,-|-|-|-|-|-|-|-|-|-|-|3.56|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2735,2652,78.80,69.80,,false
2017-07-13T08:34:06-0700,0.0,91,,,,,,,0.46,,,57.2,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2883,2810,78.80,69.80,,false
2017-07-13T08:34:07-0700,0.0,91,,,,,,,0.46,,,57.1,-|-|-|-|3.56|-|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2910,2866,80.60,69.80,,false
2017-07-13T08:34:08-0700,0.0,91,,,,,,,0.46,,,57.1,-|-|-|-|-|-|-|-|-|3.56|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2901,3112,78.80,69.80,,false
2017-07-13T08:34:09-0700,0.0,91,,,,,,,0.46,,,57.1,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.56,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2884,2863,78.80,69.80,,false
2017-07-13T08:34:10-0700,0.0,91,,,,,,,0.46,,,57.1,-|-|3.56|-|-|-|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2874,3173,78.80,69.80,,false
2017-07-13T08:34:11-0700,0.0,91,,,,,,,0.48,,,57.1,-|-|-|-|-|-|-|3.56|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2731,3060,80.60,69.80,,false
2017-07-13T08:34:12-0700,0.0,91,,,,,,,0.48,,,57.1,-|-|-|-|-|-|-|-|-|-|-|-|3.56|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2783,2960,78.80,69.80,,false
2017-07-13T08:34:13-0700,0.0,91,,,,,,,0.48,,,57.1,-|3.54|-|-|-|-|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2783,2796,78.80,69.80,,false
2017-07-13T08:34:14-0700,0.0,91,,,,,,,0.48,,,57.1,-|-|-|-|-|-|3.56|-|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2752,1964,80.60,69.80,,false
2017-07-13T08:34:15-0700,0.0,91,,,,,,,0.48,,,57.1,-|-|-|-|-|-|-|-|-|-|3.56|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2781,1754,80.60,69.80,,false
2017-07-13T08:34:16-0700,0.0,91,,,,,,,0.48,,,57.1,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2798,2905,78.80,69.80,,false
2017-07-13T08:34:17-0700,0.0,91,,,,,,,0.5,,,57.1,-|-|-|-|3.56|-|-|-|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2733,1782,80.60,69.80,,false
2017-07-13T08:34:18-0700,0.0,91,,,,,,,0.5,,,57.1,-|-|-|-|-|-|-|-|-|3.56|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2741,1486,80.60,69.80,,false
2017-07-13T08:34:19-0700,0.0,91,,,,,,,0.5,,,57.1,-|-|-|-|-|-|-|-|-|-|-|-|-|3.56|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2690,2360,80.60,69.80,,false
2017-07-13T08:34:20-0700,0.0,91,,,,,,,0.5,,,57.1,-|-|3.56|-|-|-|-|-|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2734,2259,80.60,69.80,,false
2017-07-13T08:34:21-0700,0.0,91,,,,,,,0.5,,,57.0,-|-|-|-|-|-|-|3.56|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2747,1916,80.60,69.80,,false
2017-07-13T08:34:22-0700,0.0,91,,,,,,,0.5,,,57.1,-|-|-|-|-|-|-|-|-|-|-|-|3.56|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2783,2291,80.60,69.80,,false
2017-07-13T08:34:23-0700,0.0,91,,,,,,,0.52,,,57.1,-|3.54|-|-|-|-|-|-|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2723,1994,80.60,69.80,,false
2017-07-13T08:34:24-0700,0.0,91,,,,,,,0.52,,,57.1,-|-|-|-|-|3.54|-|-|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2766,2128,80.60,69.80,,false
2017-07-13T08:34:25-0700,0.0,91,,,,,,,0.52,,,57.0,-|-|-|-|-|-|-|-|-|-|3.56|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2734,2187,80.60,69.80,,false
2017-07-13T08:34:26-0700,0.0,91,,,,,,,0.52,,,57.1,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2741,2018,80.60,69.80,,false
2017-07-13T08:34:27-0700,0.0,91,,,,,,,0.52,,,57.1,-|-|-|-|3.56|-|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2825,2559,80.60,69.80,,false
2017-07-13T08:34:28-0700,0.0,91,,,,,,,0.52,,,57.0,-|-|-|-|-|-|-|-|-|3.56|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2824,1958,80.60,69.80,,false
2017-07-13T08:34:29-0700,0.0,91,,,,,,,0.54,,,57.0,-|-|-|-|-|-|-|-|-|-|-|-|-|3.56|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2658,1882,80.60,69.80,,false
2017-07-13T08:34:30-0700,0.0,91,,,,,,,0.54,,,57.0,-|-|3.54|-|-|-|-|-|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2159,1870,78.80,69.80,,false
2017-07-13T08:34:31-0700,0.0,91,,,,,,,0.54,,,57.0,-|-|-|-|-|-|-|3.56|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1978,1843,80.60,69.80,,false
2017-07-13T08:34:32-0700,0.0,91,,,,,,,0.54,,,57.0,-|-|-|-|-|-|-|-|-|-|-|-|3.56|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1973,1811,80.60,69.80,,false
2017-07-13T08:34:33-0700,0.0,91,,,,,,,0.54,,,57.0,-|3.54|-|-|-|-|-|-|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1978,1822,80.60,69.80,,false
2017-07-13T08:34:34-0700,0.0,91,,,,,,,0.54,,,57.0,-|-|-|-|-|3.54|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1978,1822,80.60,69.80,,false
2017-07-13T08:34:35-0700,0.0,91,,,,,,,0.56,,,57.0,-|-|-|-|-|-|-|-|-|-|3.54|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1979,1825,80.60,69.80,,false
2017-07-13T08:34:36-0700,0.0,91,,,,,,,0.56,,,57.0,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1978,1826,80.60,69.80,,false
2017-07-13T08:34:37-0700,0.0,91,,,,,,,0.56,,,57.0,-|-|-|-|3.56|-|-|-|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1978,1828,80.60,69.80,,false
2017-07-13T08:34:38-0700,0.0,91,,,,,,,0.56,,,57.0,-|-|-|-|-|-|-|-|3.54|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1978,1828,80.60,69.80,,false
2017-07-13T08:34:39-0700,0.0,91,,,,,,,0.56,,,57.0,-|-|-|-|-|-|-|-|-|-|-|-|-|3.56|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1979,1827,80.60,69.80,,false
2017-07-13T08:34:40-0700,0.0,91,,,,,,,0.56,,,57.0,-|-|3.54|-|-|-|-|-|-|-|-|-|-|-|-,1.6|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1978,1831,80.60,69.80,,false
2017-07-13T08:34:41-0700,0.0,91,,,,,,,0.58,,,57.0,-|-|-|-|-|-|-|3.54|-|-|-|-|-|-|-,0.8|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1978,1824,80.60,69.80,,false
2017-07-13T08:34:42-0700,0.0,91,false,true,false,,,,0.58,,,57.0,-|-|-|-|-|-|-|-|-|-|-|-|3.56|-|-,2.4|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1976,1829,80.60,69.80,false,false
2017-07-13T08:34:43-0700,0.70,91,false,true,true,0.70,,,0.58,,21,56.9,3.54|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2.4|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1851,1846,80.60,69.80,false,false
2017-07-13T08:34:44-0700,2.09,91,true,true,true,2.09,,,0.6,,63,56.9,-|-|-|-|-|3.54|-|-|-|-|-|-|-|-|-,-|1.28|-|-|-|-|-|-|-|-|-|-|-|-|-,1796,1778,80.60,69.80,false,false
2017-07-13T08:34:45-0700,3.84,91,true,true,true,3.84,0.00,2,0.66,,116,56.7,-|-|-|-|-|-|-|-|-|-|3.54|-|-|-|-,-|-|-|-|-|-|-|4.96|-|-|-|-|-|-|-,1799,1790,80.60,69.80,false,false
2017-07-13T08:34:46-0700,5.14,91,true,true,true,5.14,0.00,4,0.82,,155,56.4,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|0.48|-|-|-|-|-|-|-|-,1798,1820,80.60,69.80,false,false
2017-07-13T08:34:47-0700,6.26,91,true,true,true,6.26,0.00,6,0.98,,189,55.6,-|-|-|-|3.52|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|4.8|-|-|-|-,1794,1847,80.60,69.80,false,false
2017-07-13T08:34:48-0700,7.42,91,true,true,true,7.42,0.01,10,1.2,,224,55.2,-|-|-|-|-|-|-|-|3.48|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1794,1788,80.60,69.80,false,false
2017-07-13T08:34:49-0700,8.48,91,true,true,true,8.62,0.01,13,1.38,,256,54.9,-|-|-|-|-|-|-|-|-|-|-|-|-|3.46|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|3.52,1798,1869,82.40,69.80,false,false
2017-07-13T08:34:50-0700,8.62,91,true,true,true,8.62,0.01,17,1.46,,260,55.5,-|-|3.44|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|3.84|-|-|-|-|-|-|-|-|-|-|-,1799,1821,82.40,69.80,false,false
2017-07-13T08:34:51-0700,8.48,91,true,true,true,8.68,0.01,21,1.52,0.02,256,56.1,-|-|-|-|-|-|-|3.46|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1802,1811,82.40,69.80,false,false
2017-07-13T08:34:52-0700,6.56,91,true,true,true,8.68,0.01,25,1.52,0.18,198,56.6,-|-|-|-|-|-|-|-|-|-|-|3.48|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1805,1822,82.40,69.80,false,false
2017-07-13T08:34:53-0700,6.13,91,true,true,true,8.68,0.02,28,1.52,0.26,185,56.0,3.52|-|-|-|-|-|-|-|-|-|-|-|-|-|-,2.4|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1799,1841,82.40,69.80,false,false
2017-07-13T08:34:54-0700,5.63,91,true,true,true,8.68,0.02,31,1.52,0.28,170,56.0,-|-|-|-|-|3.48|-|-|-|-|-|-|-|-|-,-|2.08|-|-|-|-|-|-|-|-|-|-|-|-|-,1796,1842,82.40,69.80,false,false
2017-07-13T08:34:55-0700,5.44,91,true,true,true,8.68,0.02,33,1.6,0.32,164,55.7,-|-|-|-|-|-|-|-|-|-|3.48|-|-|-|-,-|-|-|-|-|-|-|-|3.04|-|-|-|-|-|-,1796,1788,82.40,69.80,false,false
2017-07-13T08:34:56-0700,6.36,91,true,true,true,8.68,0.02,36,1.78,0.32,192,55.2,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1795,1831,82.40,69.80,false,false
2017-07-13T08:34:57-0700,6.83,91,true,true,true,8.68,0.02,39,1.94,0.32,206,55.4,-|-|-|-|3.46|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|3.2|-|-|-|-|-|-|-|-|-,1797,1846,82.40,69.80,false,false
2017-07-13T08:34:58-0700,7.29,91,true,true,true,8.68,0.02,43,2.02,0.34,220,55.8,-|-|-|-|-|-|-|-|3.44|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1803,1789,82.40,69.80,false,false
2017-07-13T08:34:59-0700,7.46,91,true,true,true,8.68,0.03,46,2.04,0.38,225,55.7,-|-|-|-|-|-|-|-|-|-|-|-|-|3.48|-,-|2.88|-|-|-|-|-|-|-|-|-|-|-|-|-,1801,1774,82.40,69.80,false,false
2017-07-13T08:35:00-0700,6.79,91,true,true,true,8.68,0.03,49,2.04,0.5,205,56.6,-|-|3.48|-|-|-|-|-|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1807,1833,82.40,69.80,false,false
2017-07-13T08:35:01-0700,3.88,91,true,true,true,8.68,0.03,52,2.14,0.64,117,55.3,-|-|-|-|-|-|-|3.52|-|-|-|-|-|-|-,-|-|-|-|-|-|-|-|-|-|-|-|-|-|-,1793,1880,84.20,69.80,false,false
